Data from ocean_Reflection__4__00004__02007703261897692.txt Node

Date: Tue Sep 08 11:58:22 PDT 2020
User: toddkarin
Spectrometer: HDX00626
Trigger mode: 0
Integration Time (sec): 2.000000E-1
Scans to average: 5
Nonlinearity correction enabled: true
Boxcar width: 1
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
623.051	0.52
623.512	0.53
623.972	0.53
624.433	0.52
624.893	0.53
625.353	0.52
625.813	0.53
626.273	0.53
626.733	0.54
627.193	0.53
627.653	0.52
628.112	0.52
628.572	0.52
629.031	0.51
629.49	0.52
629.95	0.52
630.409	0.53
630.868	0.53
631.327	0.53
631.785	0.53
632.244	0.52
632.703	0.52
633.161	0.52
633.619	0.53
634.078	0.53
634.536	0.54
634.994	0.53
635.452	0.52
635.91	0.51
636.367	0.52
636.825	0.51
637.283	0.51
637.74	0.5
638.198	0.52
638.655	0.53
639.112	0.53
639.569	0.52
640.026	0.52
640.483	0.51
640.94	0.52
641.396	0.53
641.853	0.53
642.309	0.52
642.766	0.52
643.222	0.52
643.678	0.52
644.134	0.51
644.59	0.51
645.046	0.52
645.502	0.52
645.957	0.53
646.413	0.54
646.868	0.54
647.324	0.54
647.779	0.53
648.234	0.52
648.689	0.53
649.144	0.53
649.599	0.53
650.054	0.54
650.508	0.53
650.963	0.53
651.417	0.52
651.872	0.52
652.326	0.54
652.78	0.54
653.234	0.54
653.688	0.53
654.142	0.53
654.596	0.52
655.049	0.52
655.503	0.52
655.956	0.52
656.409	0.52
656.863	0.54
657.316	0.53
657.769	0.54
658.222	0.54
658.675	0.54
659.127	0.54
659.58	0.53
660.033	0.53
660.485	0.53
660.937	0.53
661.39	0.53
661.842	0.54
662.294	0.54
662.746	0.54
663.198	0.53
663.649	0.53
664.101	0.54
664.552	0.54
665.004	0.54
665.455	0.53
665.907	0.53
666.358	0.53
666.809	0.54
667.26	0.54
667.71	0.54
668.161	0.54
668.612	0.55
669.062	0.54
669.513	0.55
669.963	0.55
670.413	0.56
670.864	0.55
671.314	0.54
671.764	0.54
672.213	0.55
672.663	0.54
673.113	0.54
673.562	0.54
674.012	0.54
674.461	0.55
674.91	0.54
675.36	0.55
675.809	0.55
676.258	0.56
676.706	0.56
677.155	0.56
677.604	0.56
678.052	0.56
678.501	0.55
678.949	0.56
679.397	0.57
679.846	0.57
680.294	0.57
680.742	0.57
681.189	0.57
681.637	0.56
682.085	0.55
682.532	0.55
682.98	0.55
683.427	0.57
683.875	0.56
684.322	0.57
684.769	0.57
685.216	0.56
685.663	0.55
686.109	0.56
686.556	0.56
687.003	0.56
687.449	0.57
687.896	0.58
688.342	0.59
688.788	0.58
689.234	0.58
689.68	0.58
690.126	0.57
690.572	0.57
691.017	0.55
691.463	0.56
691.908	0.56
692.354	0.58
692.799	0.58
693.244	0.57
693.689	0.56
694.134	0.56
694.579	0.57
695.024	0.57
695.469	0.57
695.913	0.57
696.358	0.58
696.802	0.59
697.247	0.59
697.691	0.58
698.135	0.58
698.579	0.59
699.023	0.6
699.467	0.58
699.91	0.58
700.354	0.58
700.797	0.59
701.241	0.59
701.684	0.59
702.127	0.59
702.571	0.6
703.014	0.59
703.456	0.58
703.899	0.59
704.342	0.61
704.785	0.61
705.227	0.61
705.67	0.6
706.112	0.61
706.554	0.61
706.996	0.61
707.438	0.61
707.88	0.61
708.322	0.61
708.764	0.61
709.206	0.61
709.647	0.61
710.089	0.62
710.53	0.63
710.971	0.63
711.412	0.64
711.853	0.62
712.294	0.63
712.735	0.62
713.176	0.63
713.617	0.61
714.057	0.61
714.498	0.61
714.938	0.63
715.378	0.63
715.819	0.63
716.259	0.64
716.699	0.65
717.139	0.65
717.578	0.64
718.018	0.62
718.458	0.62
718.897	0.63
719.337	0.64
719.776	0.64
720.215	0.65
720.654	0.64
721.093	0.64
721.532	0.63
721.971	0.64
722.41	0.64
722.848	0.63
723.287	0.64
723.725	0.65
724.163	0.65
724.602	0.65
725.04	0.65
725.478	0.66
725.916	0.66
726.354	0.66
726.791	0.66
727.229	0.66
727.667	0.66
728.104	0.66
728.541	0.67
728.979	0.67
729.416	0.67
729.853	0.66
730.29	0.66
730.727	0.66
731.163	0.67
731.6	0.68
732.037	0.68
732.473	0.67
732.91	0.66
733.346	0.66
733.782	0.68
734.218	0.68
734.654	0.69
735.09	0.69
735.526	0.68
735.962	0.68
736.397	0.68
736.833	0.68
737.268	0.69
737.703	0.69
738.139	0.69
738.574	0.68
739.009	0.67
739.444	0.67
739.879	0.68
740.313	0.7
740.748	0.71
741.183	0.71
741.617	0.7
742.051	0.7
742.486	0.69
742.92	0.7
743.354	0.71
743.788	0.72
744.222	0.72
744.655	0.72
745.089	0.72
745.523	0.7
745.956	0.7
746.389	0.69
746.823	0.7
747.256	0.7
747.689	0.71
748.122	0.71
748.555	0.72
748.988	0.73
749.42	0.73
749.853	0.73
750.286	0.73
750.718	0.72
751.15	0.72
751.583	0.72
752.015	0.72
752.447	0.72
752.879	0.72
753.311	0.73
753.742	0.73
754.174	0.74
754.606	0.73
755.037	0.75
755.468	0.74
755.9	0.74
756.331	0.74
756.762	0.75
757.193	0.74
757.624	0.74
758.054	0.75
758.485	0.76
758.916	0.76
759.346	0.75
759.777	0.74
760.207	0.75
760.637	0.75
761.067	0.75
761.497	0.74
761.927	0.75
762.357	0.75
762.787	0.76
763.216	0.76
763.646	0.76
764.075	0.76
764.505	0.76
764.934	0.75
765.363	0.75
765.792	0.75
766.221	0.76
766.65	0.76
767.079	0.77
767.508	0.76
767.936	0.76
768.365	0.76
768.793	0.77
769.221	0.78
769.65	0.78
770.078	0.77
770.506	0.79
770.934	0.79
771.361	0.79
771.789	0.78
772.217	0.79
772.644	0.79
773.072	0.79
773.499	0.79
773.926	0.81
774.353	0.8
774.781	0.79
775.208	0.79
775.634	0.79
776.061	0.81
776.488	0.8
776.914	0.81
777.341	0.81
777.767	0.81
778.194	0.82
778.62	0.81
779.046	0.82
779.472	0.8
779.898	0.8
780.324	0.81
780.749	0.82
781.175	0.82
781.601	0.82
782.026	0.83
782.451	0.84
782.877	0.84
783.302	0.84
783.727	0.83
784.152	0.82
784.577	0.83
785.001	0.84
785.426	0.84
785.851	0.84
786.275	0.84
786.7	0.85
787.124	0.85
787.548	0.85
787.972	0.85
788.396	0.84
788.82	0.85
789.244	0.85
789.668	0.85
790.091	0.85
790.515	0.85
790.938	0.85
791.362	0.85
791.785	0.85
792.208	0.85
792.631	0.86
793.054	0.85
793.477	0.86
793.9	0.85
794.323	0.87
794.745	0.86
795.168	0.86
795.59	0.86
796.012	0.86
796.435	0.86
796.857	0.86
797.279	0.87
797.701	0.87
798.123	0.87
798.544	0.87
798.966	0.87
799.388	0.88
799.809	0.88
800.23	0.87
800.652	0.85
801.073	0.86
801.494	0.87
801.915	0.89
802.336	0.88
802.757	0.88
803.177	0.88
803.598	0.89
804.019	0.9
804.439	0.91
804.859	0.91
805.28	0.9
805.7	0.9
806.12	0.9
806.54	0.91
806.96	0.91
807.379	0.9
807.799	0.9
808.219	0.91
808.638	0.9
809.058	0.9
809.477	0.9
809.896	0.89
810.315	0.9
810.734	0.91
811.153	0.92
811.572	0.93
811.991	0.92
812.409	0.93
812.828	0.93
813.246	0.93
813.665	0.93
814.083	0.94
814.501	0.94
814.919	0.94
815.337	0.94
815.755	0.95
816.173	0.94
816.591	0.93
817.008	0.93
817.426	0.94
817.843	0.94
818.261	0.94
818.678	0.94
819.095	0.94
819.512	0.95
819.929	0.95
820.346	0.93
820.763	0.93
821.18	0.94
821.596	0.96
822.013	0.95
822.429	0.93
822.845	0.94
823.262	0.96
823.678	0.97
824.094	0.96
824.51	0.96
824.926	0.96
825.341	0.95
825.757	0.94
826.173	0.93
826.588	0.95
827.003	0.97
827.419	0.98
827.834	0.97
828.249	0.97
828.664	0.97
829.079	0.97
829.494	0.97
829.908	0.97
830.323	0.98
830.738	0.98
831.152	0.98
831.566	0.98
831.981	0.99
832.395	0.99
832.809	1
833.223	1.01
833.637	1.01
834.051	1
834.464	0.99
834.878	0.98
835.292	0.99
835.705	0.99
836.118	1
836.532	0.99
836.945	1.01
837.358	1
837.771	1.01
838.184	1.01
838.597	1.02
839.009	1.02
839.422	1.02
839.834	1.03
840.247	1.03
840.659	1.02
841.071	1.01
841.483	1.02
841.895	1.01
842.307	1.02
842.719	1.02
843.131	1.03
843.543	1.03
843.954	1.03
844.366	1.03
844.777	1.04
845.189	1.04
845.6	1.04
846.011	1.04
846.422	1.04
846.833	1.04
847.244	1.04
847.654	1.04
848.065	1.04
848.476	1.03
848.886	1.04
849.297	1.05
849.707	1.06
850.117	1.06
850.527	1.08
850.937	1.07
851.347	1.07
851.757	1.06
852.167	1.06
852.576	1.06
852.986	1.06
853.395	1.06
853.805	1.05
854.214	1.06
854.623	1.07
855.032	1.07
855.441	1.08
855.85	1.08
856.259	1.07
856.668	1.06
857.077	1.07
857.485	1.07
857.894	1.09
858.302	1.09
858.71	1.09
859.118	1.08
859.527	1.08
859.935	1.1
860.342	1.09
860.75	1.08
861.158	1.08
861.566	1.09
861.973	1.09
862.381	1.08
862.788	1.08
863.195	1.1
863.602	1.1
864.01	1.1
864.417	1.09
864.823	1.1
865.23	1.11
865.637	1.12
866.044	1.12
866.45	1.12
866.857	1.11
867.263	1.1
867.669	1.11
868.075	1.11
868.481	1.12
868.887	1.1
869.293	1.11
869.699	1.1
870.105	1.12
870.511	1.12
870.916	1.13
871.322	1.14
871.727	1.13
872.132	1.12
872.537	1.12
872.942	1.12
873.347	1.13
873.752	1.12
874.157	1.13
874.562	1.14
874.966	1.14
875.371	1.12
875.775	1.12
876.18	1.11
876.584	1.13
876.988	1.14
877.392	1.15
877.796	1.15
878.2	1.14
878.604	1.15
879.008	1.14
879.411	1.15
879.815	1.15
880.218	1.16
880.622	1.16
881.025	1.15
881.428	1.16
881.831	1.17
882.234	1.18
882.637	1.17
883.04	1.17
883.443	1.17
883.845	1.19
884.248	1.19
884.65	1.2
885.053	1.19
885.455	1.18
885.857	1.16
886.259	1.16
886.661	1.17
887.063	1.16
887.465	1.17
887.867	1.17
888.268	1.19
888.67	1.17
889.071	1.18
889.473	1.19
889.874	1.2
890.275	1.22
890.676	1.21
891.077	1.21
891.478	1.2
891.879	1.2
892.28	1.19
892.68	1.19
893.081	1.2
893.481	1.2
893.882	1.21
894.282	1.21
894.682	1.2
895.082	1.19
895.482	1.19
895.882	1.19
896.282	1.21
896.682	1.2
897.082	1.22
897.481	1.21
897.881	1.21
898.28	1.21
898.679	1.21
899.079	1.23
899.478	1.23
899.877	1.23
900.276	1.22
900.674	1.22
901.073	1.22
901.472	1.22
901.87	1.22
902.269	1.23
902.667	1.26
903.066	1.27
903.464	1.26
903.862	1.25
904.26	1.25
904.658	1.25
905.056	1.25
905.454	1.24
905.851	1.24
906.249	1.24
906.646	1.25
907.044	1.24
907.441	1.25
907.838	1.26
908.236	1.26
908.633	1.26
909.03	1.25
909.426	1.24
909.823	1.24
910.22	1.24
910.617	1.25
911.013	1.25
911.41	1.25
911.806	1.25
912.202	1.25
912.598	1.25
912.994	1.25
913.39	1.25
913.786	1.27
914.182	1.27
914.578	1.27
914.973	1.26
915.369	1.26
915.764	1.26
916.16	1.27
916.555	1.27
916.95	1.26
917.345	1.25
917.74	1.25
918.135	1.27
918.53	1.27
918.925	1.28
919.32	1.29
919.714	1.3
920.109	1.3
920.503	1.3
920.897	1.3
921.291	1.3
921.686	1.29
922.08	1.29
922.474	1.3
922.867	1.29
923.261	1.3
923.655	1.29
924.048	1.31
924.442	1.31
924.835	1.3
925.229	1.32
925.622	1.32
926.015	1.32
926.408	1.31
926.801	1.32
927.194	1.32
927.587	1.31
927.979	1.3
928.372	1.29
928.765	1.3
929.157	1.29
929.549	1.29
929.942	1.3
930.334	1.32
930.726	1.34
931.118	1.34
931.51	1.34
931.902	1.34
932.293	1.35
932.685	1.34
933.077	1.34
933.468	1.33
933.859	1.34
934.251	1.32
934.642	1.32
935.033	1.31
935.424	1.33
935.815	1.34
936.206	1.35
936.597	1.36
936.987	1.35
937.378	1.32
937.768	1.31
938.159	1.34
938.549	1.36
938.939	1.37
939.329	1.36
939.719	1.39
940.109	1.38
940.499	1.39
940.889	1.33
941.279	1.34
941.668	1.32
942.058	1.38
942.447	1.37
942.837	1.39
943.226	1.36
943.615	1.38
944.004	1.4
944.393	1.41
944.782	1.4
945.171	1.38
945.56	1.42
945.948	1.43
946.337	1.45
946.725	1.4
947.114	1.41
947.502	1.37
947.89	1.39
948.278	1.4
948.667	1.44
949.054	1.43
949.442	1.43
949.83	1.39
950.218	1.4
950.605	1.37
950.993	1.4
951.38	1.41
951.768	1.43
952.155	1.42
952.542	1.4
952.929	1.39
953.316	1.4
953.703	1.41
954.09	1.43
954.477	1.44
954.863	1.44
955.25	1.45
955.636	1.45
956.023	1.44
956.409	1.42
956.795	1.43
957.181	1.45
957.567	1.45
957.953	1.42
958.339	1.42
958.725	1.42
959.111	1.43
959.496	1.44
959.882	1.46
960.267	1.48
960.652	1.45
961.038	1.44
961.423	1.44
961.808	1.44
962.193	1.46
